게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20170506LGOB0,2017-05-06,OB,LG,0,B,0,L,0,27,146,38,31,6,0,0,0,2,0,1,0,4,0,2,7,1,0,0,0,7,7,6.0,1.6,1.5
20170506LGOB0,2017-05-06,LG,OB,0,T,0,W,2,27,130,37,34,7,1,0,2,1,0,0,0,3,0,0,7,0,1,0,0,5,5,1.5,1.058823529,1.0
20170506SKWO0,2017-05-06,WO,SK,0,B,0,L,0,27,173,50,43,20,5,0,0,2,0,1,1,3,0,2,5,2,1,0,0,13,13,2.727272727,3.0,2.666666667
20170506SKWO0,2017-05-06,SK,WO,0,T,0,W,0,27,159,41,38,11,2,0,0,1,0,0,0,1,0,2,10,0,0,0,0,5,5,1.5,0.857142857,1.090909091
20170506SSNC0,2017-05-06,NC,SS,0,B,0,L,0,27,197,45,36,10,2,0,3,1,0,1,0,6,0,2,8,2,2,0,0,12,3,2.625,2.625,4.0
20170506SSNC0,2017-05-06,SS,NC,0,T,0,W,0,27,144,38,34,8,1,0,0,0,0,0,0,4,0,0,11,1,0,0,0,1,1,1.0,3.0,2.142857143
20170507HTLT0,2017-05-07,LT,HT,0,B,0,L,0,27,141,38,36,8,3,0,1,0,0,0,0,2,0,0,6,0,0,0,0,5,2,1.5,1.111111111,1.714285714
20170507HTLT0,2017-05-07,HT,LT,0,T,0,W,0,27,136,41,38,13,1,0,2,0,0,0,0,1,0,2,7,3,0,0,0,3,3,0.666666667,1.5555555559999998,5.0
20170507KTHH0,2017-05-07,HH,KT,0,B,0,L,0,27,161,44,36,11,3,0,2,1,0,1,1,6,0,0,8,0,1,0,0,10,10,1.909090909,1.875,1.5
20170507KTHH0,2017-05-07,KT,HH,0,T,0,W,0,27,116,32,30,4,0,0,0,2,0,0,0,1,0,1,9,1,0,0,0,0,0,0.0,0.6,0.3
20170507LGOB0,2017-05-07,OB,LG,0,B,0,L,0,27,154,47,40,16,1,1,0,1,0,1,1,1,0,4,5,1,0,0,0,10,10,1.333333333,2.470588235,2.25
20170507LGOB0,2017-05-07,LG,OB,0,T,0,W,0,27,158,40,35,8,2,0,1,0,0,0,0,4,0,1,8,0,2,0,0,4,4,2.25,1.588235294,1.2
20170507SKWO0,2017-05-07,WO,SK,0,B,0,D,2,36,200,53,47,12,4,0,1,0,1,0,0,2,0,4,13,1,0,0,0,6,5,0.9,0.794117647,1.636363636
20170507SKWO0,2017-05-07,SK,WO,0,T,0,D,0,36,272,60,49,16,6,0,0,1,1,1,1,9,2,0,9,0,1,0,1,6,5,1.714285714,2.029411765,2.5
20170507SSNC0,2017-05-07,NC,SS,0,B,0,W,1,27,161,37,34,8,1,0,0,2,0,0,0,2,0,1,7,1,1,0,0,3,2,0.0,0.818181818,2.142857143
20170507SSNC0,2017-05-07,SS,NC,0,T,0,L,0,24,168,45,38,14,4,0,2,0,0,0,0,6,0,1,5,1,0,0,1,13,9,1.636363636,2.7,3.428571429
20170509KTHT0,2017-05-09,HT,KT,0,B,0,W,0,27,137,38,37,12,2,0,1,0,0,0,0,1,0,0,10,2,1,0,0,4,4,1.5,1.0,1.5
20170509KTHT0,2017-05-09,KT,HT,0,T,0,L,0,24,157,42,37,14,2,0,3,0,1,0,1,3,0,1,5,0,0,0,0,9,9,2.4,5.4,3.0
20170510KTHT0,2017-05-10,HT,KT,0,B,0,L,0,27,152,38,32,9,3,0,0,0,1,1,0,5,0,0,4,1,0,0,0,3,3,4.5,1.44,1.875
20170510KTHT0,2017-05-10,KT,HT,0,T,0,W,0,27,136,33,32,3,1,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0.0,0.375,0.666666667
20170510LGSS0,2017-05-10,SS,LG,0,B,0,L,0,27,181,44,41,15,2,1,2,0,1,0,1,2,0,0,7,0,0,0,0,6,6,1.090909091,1.846153846,1.0
20170510LGSS0,2017-05-10,LG,SS,0,T,0,W,0,27,123,31,31,4,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0.0,0.5,0.0
20170510LTHH0,2017-05-10,HH,LT,0,B,0,L,0,27,186,46,41,15,3,0,2,4,1,1,0,4,0,0,11,0,0,0,1,8,7,1.636363636,1.8,3.428571429
20170510LTHH0,2017-05-10,LT,HH,0,T,0,W,1,27,138,34,30,5,0,0,0,1,0,1,0,3,0,0,8,1,0,0,1,1,1,0.5,1.333333333,0.666666667
20170510SKOB0,2017-05-10,OB,SK,0,B,0,W,0,27,170,35,32,5,0,1,0,0,0,0,0,2,0,1,14,0,1,0,0,0,0,0.0,0.5,1.714285714
20170510SKOB0,2017-05-10,SK,OB,0,T,0,L,0,24,147,40,38,15,3,0,0,0,0,0,0,2,0,0,6,0,0,0,0,6,6,1.384615385,3.6,1.666666667
20170510WONC0,2017-05-10,NC,WO,0,B,0,W,2,27,146,35,35,8,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.6,0.6
20170510WONC0,2017-05-10,WO,NC,0,T,0,L,0,24,130,32,32,8,2,0,0,0,0,0,0,0,0,0,9,1,0,1,0,3,3,1.285714286,1.615384615,0.6
20170511KTHT0,2017-05-11,HT,KT,0,B,0,L,0,27,151,39,37,13,1,0,1,2,0,2,0,0,0,0,8,2,1,0,0,4,2,0.9,2.625,1.333333333
20170511KTHT0,2017-05-11,KT,HT,0,T,0,W,3,27,111,33,32,5,2,0,0,0,0,0,0,1,0,0,4,1,1,1,0,2,1,0.428571429,0.333333333,1.0
20170511LGSS0,2017-05-11,SS,LG,0,B,0,L,0,27,167,41,35,10,5,0,1,1,0,0,1,5,0,0,9,0,0,0,0,8,8,1.875,1.5,3.0
20170511LGSS0,2017-05-11,LG,SS,0,T,0,W,0,27,152,37,34,9,1,0,1,1,0,1,0,2,0,0,6,2,0,0,0,5,3,2.4,1.578947368,2.142857143
20170511LTHH0,2017-05-11,HH,LT,0,B,0,W,0,27,116,33,30,4,1,0,0,0,0,0,0,2,0,1,8,2,1,0,0,1,1,1.0,0.666666667,0.5
20170511LTHH0,2017-05-11,LT,HH,0,T,0,L,1,24,151,35,27,5,1,0,0,0,0,1,0,6,0,1,3,0,0,0,0,2,2,2.0,1.375,0.666666667
20170511SKOB0,2017-05-11,OB,SK,0,B,1,W,0,27,95,30,30,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,2.0,2.0
20170511SKOB0,2017-05-11,SK,OB,0,T,0,L,0,24,152,42,33,10,2,0,1,3,1,0,1,6,0,2,5,0,0,0,0,7,4,3.6,7.5,2.571428571
20170511WONC0,2017-05-11,NC,WO,0,B,0,L,0,27,129,37,33,9,0,0,1,1,0,2,0,2,0,0,7,1,2,0,0,2,2,0.375,1.222222222,2.571428571
20170511WONC0,2017-05-11,WO,NC,0,T,0,W,1,27,125,35,32,7,1,0,0,2,1,0,1,1,0,1,7,1,0,0,0,1,1,0.0,0.8888888890000001,0.272727273
20170512HHLG0,2017-05-12,LG,HH,0,B,0,L,0,27,150,41,37,9,3,0,0,0,0,0,0,3,1,1,8,0,0,0,0,5,5,1.875,1.434782609,3.428571429
20170512HHLG0,2017-05-12,HH,LG,0,T,0,W,2,27,172,39,35,9,1,0,0,1,0,1,0,3,0,0,9,0,0,0,0,3,3,0.666666667,1.090909091,0.9
20170512HTSK0,2017-05-12,SK,HT,0,B,0,W,1,27,129,36,33,9,1,0,0,0,0,0,0,2,0,1,7,1,0,0,0,2,2,0.333333333,1.5,1.2
20170512HTSK0,2017-05-12,HT,SK,0,T,0,L,0,24,137,37,33,8,2,0,1,2,0,0,0,3,0,1,6,0,0,0,0,8,4,2.5,1.235294118,2.142857143
20170512NCKT0,2017-05-12,KT,NC,0,B,0,L,0,27,129,39,34,10,2,0,2,2,0,1,1,2,0,1,2,1,1,0,0,8,8,1.714285714,2.142857143,2.25
20170512NCKT0,2017-05-12,NC,KT,0,T,0,W,1,27,166,41,36,8,3,0,0,1,0,1,0,3,0,1,7,0,0,0,1,5,4,4.2,0.923076923,3.0
20170512WOSS0,2017-05-12,SS,WO,0,B,0,W,1,27,128,33,31,7,1,0,0,0,0,0,0,2,0,0,10,3,0,0,0,1,1,0.0,1.0,1.875
20170512WOSS0,2017-05-12,WO,SS,0,T,0,L,0,24,120,32,29,9,1,0,0,1,0,0,1,2,0,0,3,2,0,0,0,4,4,1.2,1.8,1.333333333
20170513HHLG0,2017-05-13,LG,HH,0,B,0,L,0,27,167,44,40,13,2,0,3,0,0,1,0,1,0,2,5,1,0,0,0,10,7,2.0,2.0,3.428571429
20170513HHLG0,2017-05-13,HH,LG,0,T,0,W,0,27,139,34,30,7,0,0,0,0,0,0,0,2,0,2,5,4,1,0,0,0,0,0.0,1.0,2.571428571
20170513HTSK0,2017-05-13,SK,HT,0,B,0,L,1,33,156,42,41,9,3,0,2,0,0,0,0,1,0,0,9,1,0,0,0,5,5,1.5,1.153846154,1.8
20170513HTSK0,2017-05-13,HT,SK,0,T,0,W,0,33,134,42,36,4,0,0,1,0,0,1,0,5,1,0,5,0,0,0,0,3,3,2.0,1.5,1.5
20170513NCKT0,2017-05-13,KT,NC,0,B,0,W,2,27,137,37,35,6,1,0,1,0,0,0,0,1,0,1,7,0,1,0,0,2,2,0.75,0.4,0.6
20170513NCKT0,2017-05-13,NC,KT,0,T,0,L,0,24,155,38,33,13,4,0,0,1,1,0,0,5,0,0,6,2,0,0,1,5,5,1.8,2.142857143,1.875
20170513OBLT0,2017-05-13,LT,OB,0,B,0,L,0,27,169,46,40,14,4,0,2,2,0,0,0,5,0,1,7,1,0,0,0,9,9,3.0,7.5,1.666666667
20170513OBLT0,2017-05-13,OB,LT,0,T,0,W,0,27,152,37,31,7,1,0,0,0,0,0,0,4,0,2,6,2,0,0,0,4,4,0.666666667,0.6,2.25
20170513WOSS0,2017-05-13,SS,WO,0,B,0,L,0,27,128,38,36,12,2,0,0,1,0,0,1,0,0,1,6,1,0,1,1,5,5,1.090909091,1.333333333,1.2
20170513WOSS0,2017-05-13,WO,SS,0,T,0,W,3,27,140,35,33,7,3,0,2,1,1,0,0,2,0,0,7,0,0,0,0,4,4,6.0,1.0,2.142857143
20170514HHLG0,2017-05-14,LG,HH,0,B,0,W,3,27,137,35,33,9,1,0,0,0,1,1,1,0,0,0,5,0,0,0,0,1,1,0.0,0.833333333,1.5
20170514HHLG0,2017-05-14,HH,LG,0,T,0,L,0,24,126,33,31,9,1,2,1,0,2,0,0,2,0,0,5,0,0,0,0,4,4,1.2,1.6875,1.5
20170514HTSK0,2017-05-14,SK,HT,0,B,0,W,0,27,139,36,31,6,1,0,1,0,2,0,0,5,0,0,4,0,0,0,0,3,3,1.8,1.269230769,0.9
20170514HTSK0,2017-05-14,HT,SK,0,T,0,L,0,24,123,33,30,10,0,0,2,0,1,1,1,1,0,0,6,1,0,0,0,4,4,0.5,1.363636364,0.818181818
20170514NCKT0,2017-05-14,KT,NC,0,B,0,W,1,27,131,37,35,11,1,1,1,1,0,0,1,1,0,0,5,2,0,0,0,5,5,2.25,0.333333333,1.875
20170514NCKT0,2017-05-14,NC,KT,0,T,0,L,0,24,141,40,36,10,2,0,0,2,0,1,0,2,0,1,8,0,2,0,0,10,6,1.25,1.285714286,3.5
20170514OBLT0,2017-05-14,LT,OB,0,B,0,L,0,27,219,53,42,17,4,1,2,0,0,0,1,9,0,1,5,1,0,0,0,15,15,1.714285714,5.0,3.75
20170514OBLT0,2017-05-14,OB,LT,0,T,0,W,0,27,129,38,34,8,2,0,0,0,0,0,0,2,0,2,7,0,0,0,0,1,1,0.75,2.0,1.0
20170514WOSS0,2017-05-14,SS,WO,0,B,0,L,0,27,169,38,34,8,1,0,1,1,0,0,1,3,0,0,11,0,0,0,0,5,4,1.5,1.222222222,1.714285714
20170514WOSS0,2017-05-14,WO,SS,0,T,0,W,0,27,116,35,34,9,4,0,1,0,0,1,0,0,0,0,5,0,0,0,0,4,4,0.75,1.0,2.142857143
20170516HHWO0,2017-05-16,WO,HH,0,B,0,W,0,27,106,30,29,4,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,1,0,3.0,0.444444444,0.75
20170516HHWO0,2017-05-16,HH,WO,0,T,0,L,0,24,134,35,30,10,4,0,1,1,3,1,0,4,1,0,6,0,0,0,0,2,2,0.545454545,1.75,3.5
20170516KTLT0,2017-05-16,LT,KT,0,B,0,W,1,27,129,34,27,4,0,0,0,0,0,1,0,5,0,1,6,1,1,0,1,0,0,0.857142857,1.142857143,0.3
20170516KTLT0,2017-05-16,KT,LT,0,T,0,L,0,24,139,38,34,12,2,1,1,0,0,1,0,3,0,0,6,1,0,0,0,6,5,2.333333333,1.421052632,3.0
20170516LGHT0,2017-05-16,HT,LG,0,B,0,W,0,33,150,40,37,8,0,0,0,0,0,0,0,3,0,0,10,4,1,0,0,2,2,1.5,1.0,1.090909091
20170516LGHT0,2017-05-16,LG,HT,0,T,0,L,0,30,180,43,39,10,2,1,1,0,1,0,0,3,1,1,10,0,1,0,0,3,3,0.857142857,1.3,0.75
20170516NCOB0,2017-05-16,OB,NC,0,B,0,L,0,27,136,37,34,10,1,0,1,1,1,1,0,2,0,0,4,0,0,0,0,2,2,0.375,1.333333333,1.0
20170516NCOB0,2017-05-16,NC,OB,0,T,0,W,2,27,138,35,32,10,1,0,0,0,2,0,0,2,0,1,11,3,0,0,0,1,1,1.125,1.333333333,1.875
20170516SSSK0,2017-05-16,SK,SS,0,B,0,L,0,27,182,43,37,10,3,0,1,0,0,0,0,6,0,0,6,1,0,1,0,8,5,3.0,2.0,4.0
20170516SSSK0,2017-05-16,SS,SK,0,T,0,W,0,27,131,34,30,4,2,0,1,0,0,0,0,3,0,1,10,1,0,0,0,2,2,0.0,0.666666667,1.0
20170517HHWO0,2017-05-17,WO,HH,0,B,0,L,0,27,127,43,38,12,3,1,0,1,0,0,0,2,0,3,2,1,0,0,0,8,8,1.333333333,1.695652174,1.363636364
20170517HHWO0,2017-05-17,HH,WO,0,T,0,W,0,27,157,39,37,12,4,0,0,0,0,1,0,1,0,0,4,0,0,0,0,4,3,0.9,1.571428571,0.9
20170517KTLT0,2017-05-17,LT,KT,0,B,0,W,1,27,146,38,33,5,1,0,1,1,0,0,0,5,0,0,9,1,1,0,0,4,3,1.0,0.833333333,1.5
20170517KTLT0,2017-05-17,KT,LT,0,T,0,L,0,24,143,38,37,14,4,0,2,2,1,0,0,1,0,0,4,2,0,0,0,9,3,3.0,1.8,1.875
20170517LGHT0,2017-05-17,HT,LG,0,B,0,W,0,27,140,37,35,8,2,0,1,1,1,0,0,2,0,0,9,0,0,0,0,3,2,1.5,1.25,1.5
20170517LGHT0,2017-05-17,LG,HT,0,T,0,L,0,24,145,40,35,12,3,0,0,0,0,0,0,5,1,0,3,1,0,0,0,8,8,4.5,2.181818182,1.2
20170517NCOB0,2017-05-17,OB,NC,0,B,0,L,0,27,143,37,31,7,2,0,1,0,0,2,0,3,0,1,5,1,0,0,0,2,2,0.230769231,1.111111111,3.0
20170517NCOB0,2017-05-17,NC,OB,0,T,0,W,1,27,112,36,33,7,1,0,0,0,0,2,0,0,0,1,4,0,0,0,0,1,1,0.428571429,0.7777777779999999,0.3
20170517SSSK0,2017-05-17,SK,SS,0,B,0,L,0,27,156,41,36,10,1,1,1,1,1,1,1,2,0,1,5,0,1,0,0,5,4,0.3,1.5,0.461538462
20170517SSSK0,2017-05-17,SS,SK,0,T,0,W,0,27,157,36,33,6,1,0,2,0,1,0,0,3,0,0,7,0,0,0,0,2,2,2.0,1.125,2.142857143
20170518HHWO0,2017-05-18,WO,HH,0,B,0,W,2,27,167,42,35,9,1,0,1,0,1,1,0,6,0,0,7,0,0,0,0,6,6,6.0,1.5,2.625
20170518HHWO0,2017-05-18,HH,WO,0,T,0,L,0,24,123,33,29,8,2,0,2,0,1,0,0,4,0,0,3,2,0,0,0,8,8,5.0,2.4,3.0
20170518KTLT0,2017-05-18,LT,KT,0,B,0,W,0,27,134,37,34,10,2,0,1,1,1,0,1,2,0,0,6,1,0,0,0,4,3,2.0,1.0,1.0
20170518KTLT0,2017-05-18,KT,LT,0,T,0,L,0,24,168,44,41,19,4,1,3,4,0,0,0,3,0,0,6,2,1,0,0,11,11,2.0,2.5,0.923076923
20170518LGHT0,2017-05-18,HT,LG,0,B,0,W,0,27,173,39,37,15,2,0,0,0,1,0,0,1,0,1,6,4,0,0,0,4,4,1.666666667,2.333333333,1.090909091
20170518LGHT0,2017-05-18,LG,HT,0,T,0,L,0,24,169,43,34,12,3,0,2,0,0,1,0,7,0,1,3,0,0,0,0,9,9,3.0,3.0,2.25
20170518NCOB0,2017-05-18,OB,NC,0,B,0,W,1,27,177,40,32,8,1,0,0,0,0,0,1,6,0,1,7,1,0,0,0,4,3,2.25,4.0,3.428571429
20170518NCOB0,2017-05-18,NC,OB,0,T,0,L,0,24,151,39,32,7,1,1,1,2,0,0,0,5,0,2,6,0,0,0,0,7,6,2.1,7.5,2.571428571
20170518SSSK0,2017-05-18,SK,SS,0,B,0,W,1,27,143,32,28,3,0,0,0,0,1,0,0,4,1,0,11,0,1,1,1,1,1,1.5,0.857142857,1.0
20170518SSSK0,2017-05-18,SS,SK,0,T,0,L,0,24,166,39,33,12,1,0,1,1,0,1,0,2,1,3,5,2,1,0,0,4,4,1.666666667,1.65,2.142857143
20170519LTLG0,2017-05-19,LG,LT,0,B,0,L,0,27,149,42,36,11,2,0,2,0,0,2,1,2,1,1,5,0,1,0,0,9,8,2.142857143,1.571428571,1.666666667
20170519LTLG0,2017-05-19,LT,LG,0,T,0,W,2,27,144,36,33,9,0,0,1,1,3,0,0,3,0,0,8,1,0,0,0,4,2,1.5,1.421052632,1.333333333
20170519OBHT0,2017-05-19,HT,OB,0,B,0,L,0,27,158,43,39,14,2,0,2,1,0,0,0,4,0,0,6,1,0,0,0,7,7,3.0,1.714285714,5.0
20170519OBHT0,2017-05-19,OB,HT,0,T,0,W,0,27,148,39,34,9,0,1,2,0,1,0,0,3,0,2,9,0,0,0,0,6,6,2.25,1.5,0.545454545
20170519SKNC0,2017-05-19,NC,SK,0,B,0,L,0,27,195,52,37,12,2,0,3,1,0,0,2,11,0,2,7,0,2,0,0,11,11,2.666666667,6.0,2.1
20170519SKNC0,2017-05-19,SK,NC,0,T,0,W,0,27,126,35,33,7,3,0,0,0,0,0,0,0,0,2,10,1,0,0,0,1,1,1.0,0.0,0.3
20170519SSHH0,2017-05-19,HH,SS,0,B,0,L,0,27,152,38,34,11,3,0,1,1,0,1,1,1,0,1,6,1,0,0,0,6,6,1.5,1.375,1.0
20170519SSHH0,2017-05-19,SS,HH,0,T,0,W,1,27,150,39,32,8,3,0,0,0,1,2,0,2,1,3,10,2,0,0,0,2,1,0.428571429,1.25,0.5
20170519WOKT0,2017-05-19,KT,WO,0,B,0,L,0,27,115,35,35,9,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,4,4,1.8,1.0,0.9
20170519WOKT0,2017-05-19,WO,KT,0,T,0,W,2,27,133,38,37,9,4,0,1,1,0,0,0,1,0,0,10,0,0,0,0,3,3,2.0,1.111111111,1.125
20170520LTLG0,2017-05-20,LG,LT,0,B,0,W,3,27,124,38,31,7,1,0,0,3,0,1,0,2,0,4,7,2,0,0,0,2,2,1.125,0.96,0.9
20170520LTLG0,2017-05-20,LT,LG,0,T,0,L,0,24,140,38,29,8,1,0,0,0,0,2,1,5,1,1,3,0,1,0,0,3,3,1.090909091,1.636363636,3.0
20170520OBHT0,2017-05-20,HT,OB,0,B,0,L,0,27,150,40,39,15,2,0,1,1,0,0,0,1,0,0,3,3,0,0,0,6,6,4.0,2.727272727,1.666666667
20170520OBHT0,2017-05-20,OB,HT,0,T,1,W,0,27,122,33,32,8,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0.0,1.0,1.333333333
20170520SKNC0,2017-05-20,NC,SK,0,B,0,W,2,27,151,34,29,4,0,0,0,1,0,1,0,4,0,0,10,0,0,0,0,0,0,0.857142857,0.8888888890000001,1.0
20170520SKNC0,2017-05-20,SK,NC,0,T,0,L,0,24,140,34,29,6,1,1,0,0,0,0,0,5,0,0,8,1,1,0,0,1,1,1.666666667,1.375,2.571428571
20170520SSHH0,2017-05-20,HH,SS,0,B,0,L,2,27,172,46,40,14,4,0,2,1,0,0,1,5,1,0,6,1,1,0,1,9,8,2.1,1.263157895,4.5
20170520SSHH0,2017-05-20,SS,HH,0,T,0,W,0,27,202,52,41,14,2,0,2,1,0,1,0,9,0,1,7,1,2,0,0,8,8,1.928571429,2.7,3.75
20170520WOKT0,2017-05-20,KT,WO,0,B,0,L,0,27,185,44,40,15,2,0,3,1,0,0,0,4,0,0,10,2,0,0,0,11,11,1.5,3.5,3.857142857
20170520WOKT0,2017-05-20,WO,KT,0,T,0,W,0,27,137,36,33,8,3,0,1,0,0,0,1,1,0,1,9,1,0,0,0,3,3,1.8,0.75,1.0
20170521LTLG0,2017-05-21,LG,LT,0,B,0,W,0,27,133,37,31,7,2,0,0,0,0,2,0,2,0,2,5,0,0,0,0,3,3,1.125,1.0,1.5
20170521LTLG0,2017-05-21,LT,LG,0,T,0,L,0,24,134,35,30,7,0,0,0,0,1,0,0,5,1,0,8,0,1,1,0,4,4,2.4,1.5,3.0
20170521OBHT0,2017-05-21,HT,OB,0,B,0,L,0,27,167,42,35,10,3,1,2,0,0,0,1,6,0,0,6,4,2,0,0,7,7,1.875,1.764705882,2.1
20170521OBHT0,2017-05-21,OB,HT,0,T,0,W,0,27,179,42,36,9,0,0,1,0,0,0,0,6,0,0,12,0,0,0,0,3,3,1.714285714,0.6,3.428571429
20170521SKNC0,2017-05-21,NC,SK,0,B,0,L,0,33,218,52,46,14,1,0,1,1,0,0,0,6,1,0,13,1,0,0,0,9,9,2.454545455,2.142857143,1.909090909
20170521SKNC0,2017-05-21,SK,NC,0,T,0,W,0,33,159,45,38,9,2,0,0,0,0,3,0,2,2,2,11,2,0,0,0,4,3,1.875,0.75,0.75
20170521SSHH0,2017-05-21,HH,SS,0,B,0,L,0,27,152,41,37,10,1,0,3,5,0,1,0,2,0,1,7,0,0,0,0,8,4,2.0,1.173913043,2.25
20170521SSHH0,2017-05-21,SS,HH,0,T,0,W,1,27,156,45,39,14,5,0,2,0,1,0,0,3,0,3,11,1,0,0,0,7,7,2.25,1.5,3.0
20170521WOKT0,2017-05-21,KT,WO,0,B,0,W,0,27,158,43,39,12,1,0,0,0,0,0,1,2,0,1,7,1,0,0,1,4,2,1.333333333,1.0,3.0
20170521WOKT0,2017-05-21,WO,KT,0,T,0,L,0,24,176,49,41,17,5,1,2,0,0,1,0,4,0,3,6,0,1,0,0,13,13,1.8,6.0,1.5
20170523HTHH0,2017-05-23,HH,HT,0,B,0,L,0,27,183,49,41,17,3,1,1,0,0,1,1,6,0,0,4,1,1,0,1,13,12,2.7,2.142857143,3.0
20170523HTHH0,2017-05-23,HT,HH,0,T,0,W,0,27,169,44,40,15,3,1,2,0,0,0,1,2,0,1,6,1,1,0,0,8,8,1.5,0.5,2.0
20170523KTSS0,2017-05-23,SS,KT,0,B,0,L,0,27,205,53,44,18,2,1,3,0,0,0,1,6,0,2,8,0,0,0,0,12,12,1.615384615,2.727272727,3.75
20170523KTSS0,2017-05-23,KT,SS,0,T,0,W,0,27,131,34,33,6,1,1,0,0,0,0,0,1,0,0,8,0,0,0,0,3,3,0.5,1.0,1.0
20170523NCWO0,2017-05-23,WO,NC,0,B,0,L,0,27,189,51,43,17,3,0,1,0,0,0,1,4,0,3,4,2,1,0,0,15,15,2.571428571,6.0,2.4
20170523NCWO0,2017-05-23,NC,WO,0,T,0,W,0,27,154,37,32,7,1,0,0,0,0,0,0,4,0,1,6,2,1,0,0,4,3,2.4,0.0,0.666666667
20170523SKLT0,2017-05-23,LT,SK,0,B,0,W,2,30,186,49,41,13,1,1,0,2,1,0,0,8,0,0,10,1,1,0,0,6,6,2.1,2.222222222,1.153846154
20170523SKLT0,2017-05-23,SK,LT,0,T,0,L,0,29,159,43,37,9,3,0,3,0,0,0,0,4,0,2,1,1,0,0,0,7,7,3.0,1.034482759,1.2
20170524HTHH0,2017-05-24,HH,HT,0,B,0,L,0,27,185,48,39,15,5,0,2,0,0,1,1,6,0,1,4,0,0,0,0,9,9,3.0,3.0,4.5
20170524HTHH0,2017-05-24,HT,HH,0,T,0,W,0,27,139,37,33,6,0,0,1,0,0,0,0,2,0,2,3,0,0,0,0,3,3,0.75,0.5,1.714285714
20170524KTSS0,2017-05-24,SS,KT,0,B,0,L,0,30,190,45,38,13,2,1,2,0,1,2,1,3,0,1,8,1,0,1,1,9,9,1.2,1.666666667,1.5
20170524KTSS0,2017-05-24,KT,SS,0,T,0,W,1,30,211,51,40,13,1,1,1,1,0,1,1,9,3,0,7,1,1,0,0,8,8,3.375,1.615384615,3.0
20170524NCWO0,2017-05-24,WO,NC,0,B,0,L,0,27,123,41,37,14,1,1,0,0,0,1,0,1,0,2,5,2,0,0,0,5,3,1.0,2.0526315790000003,1.5
20170524NCWO0,2017-05-24,NC,WO,0,T,0,W,3,27,159,39,33,6,0,0,2,1,0,0,0,5,0,1,9,0,3,0,0,4,4,2.0,0.7894736840000001,1.875
20170524OBLG0,2017-05-24,LG,OB,0,B,0,L,0,27,146,37,32,6,0,0,1,0,2,0,0,4,0,1,6,0,0,0,1,2,2,1.5,1.111111111,0.75
20170524OBLG0,2017-05-24,OB,LG,0,T,0,W,1,27,158,38,31,6,0,0,0,2,0,1,1,4,0,1,8,0,0,0,0,1,1,0.666666667,1.111111111,0.6
20170524SKLT0,2017-05-24,LT,SK,0,B,0,W,0,27,151,37,33,8,1,0,3,0,0,0,0,4,0,0,8,2,0,0,0,5,5,1.0,1.304347826,0.545454545
20170524SKLT0,2017-05-24,SK,LT,0,T,0,L,0,24,125,37,35,12,3,1,1,0,0,0,0,1,0,1,7,1,0,0,0,7,7,3.75,1.894736842,0.545454545
20170525HTHH0,2017-05-25,HH,HT,0,B,0,L,0,27,191,47,36,8,0,0,0,2,0,0,0,10,0,1,10,1,0,0,0,6,3,2.0,1.941176471,5.4
20170525HTHH0,2017-05-25,HT,HH,0,T,0,W,1,27,146,38,33,6,0,0,1,1,0,0,0,4,0,0,10,0,1,0,0,4,4,2.0,1.125,1.5
20170525KTSS0,2017-05-25,SS,KT,0,B,0,W,0,27,140,35,32,5,2,0,2,0,0,0,0,3,0,0,12,0,0,0,0,4,4,1.0,0.272727273,1.0
20170525KTSS0,2017-05-25,KT,SS,0,T,0,L,0,24,136,36,29,5,1,0,2,1,0,0,1,6,0,0,3,0,1,0,0,6,6,0.75,1.875,1.5
20170525NCWO0,2017-05-25,WO,NC,0,B,0,L,0,27,170,45,41,15,1,1,2,0,0,0,1,2,0,1,6,0,0,0,0,13,12,3.0,15.0,2.0
20170525NCWO0,2017-05-25,NC,WO,0,T,0,W,0,27,135,34,28,4,1,0,0,0,0,0,0,6,0,0,6,3,0,0,0,3,3,1.5,0.0,0.25
20170525OBLG0,2017-05-25,LG,OB,0,B,0,L,1,27,159,43,39,11,1,1,2,0,0,0,1,3,0,0,8,0,0,0,0,9,7,1.0,1.105263158,1.333333333
20170525OBLG0,2017-05-25,OB,LG,0,T,0,W,1,27,166,44,39,13,5,0,0,2,0,0,0,5,0,0,5,1,1,0,0,7,7,1.909090909,2.368421053,2.0
20170525SKLT0,2017-05-25,LT,SK,0,B,0,W,0,27,130,41,39,12,2,0,4,0,0,0,0,2,0,0,8,1,0,0,0,6,6,0.5,1.5,1.090909091
