게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20190430WOSK0,2019-04-30,SK,WO,0,B,0,L,0,27,193,53,50,23,3,0,3,0,0,0,0,3,0,0,6,0,0,0,0,15,15,3.545454545,2.2,4.714285714
20190430WOSK0,2019-04-30,WO,SK,0,T,0,W,1,27,159,38,34,8,2,0,1,1,0,0,0,3,0,1,6,0,0,0,0,5,5,1.5,0.75,1.714285714
20190501KTLG0,2019-05-01,LG,KT,0,B,0,W,2,27,116,32,29,6,1,0,0,0,1,0,0,3,0,0,7,3,0,0,0,2,2,0.428571429,1.0,0.818181818
20190501KTLG0,2019-05-01,KT,LG,0,T,1,L,0,24,101,32,31,7,2,0,0,0,0,1,0,0,0,0,6,0,0,0,1,3,3,0.857142857,0.875,0.666666667
20190501NCLT0,2019-05-01,LT,NC,0,B,0,L,0,27,179,49,39,18,4,0,1,0,0,1,2,6,0,1,4,2,0,0,0,9,9,1.125,2.8125,3.857142857
20190501NCLT0,2019-05-01,NC,LT,0,T,0,W,2,27,147,40,35,8,2,1,1,1,1,0,0,5,0,0,7,0,0,0,0,5,5,2.0,2.357142857,0.5
20190501OBHH0,2019-05-01,HH,OB,0,B,0,W,3,27,179,39,32,7,0,0,0,0,1,0,0,6,0,1,6,1,0,0,0,1,1,0.5,1.5,1.5
20190501OBHH0,2019-05-01,OB,HH,0,T,0,L,0,24,117,32,26,5,4,0,0,0,0,1,0,4,1,1,4,1,0,0,0,4,4,2.5,2.181818182,2.571428571
20190501SSHT0,2019-05-01,HT,SS,0,B,0,L,0,27,159,44,37,15,6,0,1,2,0,0,2,4,0,1,3,3,1,0,0,10,9,2.0,3.75,2.666666667
20190501SSHT0,2019-05-01,SS,HT,0,T,0,W,0,27,144,39,37,11,1,1,0,0,0,0,0,2,0,0,5,1,0,0,0,2,2,1.285714286,3.0,3.5
20190501WOSK0,2019-05-01,SK,WO,0,B,0,W,0,27,119,32,29,6,2,0,0,1,0,0,0,2,0,1,6,4,0,0,0,0,0,0.0,0.8888888890000001,0.9
20190501WOSK0,2019-05-01,WO,SK,0,T,0,L,0,24,121,29,28,5,1,0,0,2,0,0,0,1,0,0,3,2,1,0,0,2,2,1.2,0.75,0.428571429
20190502KTLG0,2019-05-02,LG,KT,0,B,0,W,0,27,150,40,37,10,1,0,0,3,0,0,0,3,0,0,9,0,0,0,0,4,4,2.571428571,1.269230769,0.5
20190502KTLG0,2019-05-02,KT,LG,0,T,0,L,0,24,118,39,37,15,2,1,2,0,0,0,0,2,0,0,5,0,0,0,0,5,5,0.75,2.181818182,4.0
20190502NCLT0,2019-05-02,LT,NC,0,B,0,L,0,36,208,55,44,12,1,0,2,1,1,3,1,6,0,1,9,0,3,0,1,7,6,1.0,1.5428571430000002,1.75
20190502NCLT0,2019-05-02,NC,LT,0,T,0,W,1,36,211,49,43,6,0,1,1,1,0,1,0,5,0,0,15,1,0,0,1,6,4,2.0,0.794117647,1.636363636
20190502OBHH0,2019-05-02,HH,OB,0,B,0,L,0,27,151,39,34,9,1,1,0,0,1,0,0,5,0,0,9,1,0,0,0,5,4,1.0,1.2,1.2
20190502OBHH0,2019-05-02,OB,HH,0,T,0,W,1,27,172,41,36,9,3,0,0,3,0,0,1,4,0,0,5,0,1,0,1,4,4,1.090909091,1.5,1.666666667
20190502SSHT0,2019-05-02,HT,SS,0,B,0,W,0,27,114,33,31,5,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,1,1,0.0,0.0,0.6
20190502SSHT0,2019-05-02,SS,HT,0,T,0,L,0,24,150,38,32,10,1,0,1,0,0,0,1,4,0,1,3,1,1,0,0,8,6,3.5,9.0,3.0
20190502WOSK0,2019-05-02,SK,WO,0,B,0,L,0,27,157,46,41,16,2,0,2,0,0,0,0,4,0,1,3,2,2,0,0,10,10,2.1,2.526315789,6.0
20190502WOSK0,2019-05-02,WO,SK,0,T,0,W,1,27,147,42,39,12,0,0,1,0,0,0,0,3,0,0,7,0,0,0,0,8,7,2.5,1.833333333,1.5
20190503HTNC0,2019-05-03,NC,HT,0,B,0,L,0,27,168,43,35,9,1,0,2,1,0,0,0,7,0,1,4,1,1,0,0,8,8,1.909090909,5.0,2.25
20190503HTNC0,2019-05-03,HT,NC,0,T,0,W,3,27,155,39,34,9,1,0,3,0,0,0,0,5,0,0,11,1,0,0,0,4,4,1.0,3.0,3.0
20190503KTHH0,2019-05-03,HH,KT,0,B,0,L,0,27,135,37,34,8,1,0,2,0,0,1,0,2,0,0,7,0,1,0,0,5,4,1.125,1.111111111,1.875
20190503KTHH0,2019-05-03,KT,HH,0,T,0,W,0,27,135,37,33,7,1,1,0,0,0,1,0,3,0,0,11,0,0,0,0,4,3,0.75,1.111111111,1.0
20190503LGOB0,2019-05-03,OB,LG,0,B,0,W,0,27,142,38,37,13,0,0,1,0,0,0,0,0,0,1,8,1,1,0,0,2,2,0.428571429,0.75,3.0
20190503LGOB0,2019-05-03,LG,OB,0,T,0,L,0,24,153,41,38,15,1,0,2,0,0,0,0,3,0,0,11,1,2,0,0,7,7,1.75,3.0,2.0
20190503SKLT0,2019-05-03,LT,SK,0,B,0,L,0,27,159,49,45,16,3,0,1,1,0,1,0,2,0,1,7,0,3,0,0,11,11,1.846153846,2.769230769,1.666666667
20190503SKLT0,2019-05-03,SK,LT,0,T,0,W,0,27,177,45,41,15,2,0,0,1,0,0,0,3,0,1,12,1,0,0,0,7,7,1.384615385,1.928571429,3.428571429
20190503SSWO0,2019-05-03,WO,SS,0,B,0,W,0,27,156,38,35,8,1,3,1,1,0,0,0,3,0,0,10,0,1,0,0,3,3,2.4,1.375,1.5
20190503SSWO0,2019-05-03,SS,WO,0,T,0,L,0,24,173,42,37,13,3,0,0,1,0,0,0,5,0,0,9,0,0,0,0,8,8,3.428571429,2.086956522,2.625
20190504HTNC0,2019-05-04,NC,HT,0,B,0,W,1,27,101,31,30,5,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,1,1,3.0,0.5,1.0
20190504HTNC0,2019-05-04,HT,NC,0,T,0,L,0,24,138,35,32,8,0,0,1,2,0,0,0,2,0,1,6,0,1,0,0,4,3,5.0,1.173913043,0.666666667
20190504KTHH0,2019-05-04,HH,KT,0,B,0,W,0,27,145,43,40,14,5,0,0,1,0,0,0,3,0,0,7,0,0,0,0,9,9,3.857142857,1.636363636,1.090909091
20190504KTHH0,2019-05-04,KT,HH,0,T,0,L,3,26,179,47,40,16,3,0,2,3,0,0,1,4,0,2,5,1,1,0,0,10,10,2.0,2.25,2.0
20190504LGOB0,2019-05-04,OB,LG,0,B,0,W,1,27,141,38,34,8,1,0,0,1,1,1,0,2,0,1,4,0,1,0,0,2,1,0.6,1.111111111,0.272727273
20190504LGOB0,2019-05-04,LG,OB,0,T,0,L,0,24,107,36,34,9,5,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,2,0.666666667,1.375,1.0
20190504SKLT0,2019-05-04,LT,SK,0,B,0,L,0,27,146,43,39,14,1,1,3,1,1,0,1,2,0,1,5,0,0,0,0,10,10,6.0,1.846153846,1.5
20190504SKLT0,2019-05-04,SK,LT,0,T,0,W,0,27,166,42,35,8,2,0,0,1,0,0,0,6,0,1,6,0,0,0,0,4,4,1.666666667,1.75,1.090909091
20190504SSWO0,2019-05-04,WO,SS,0,B,0,L,0,27,125,38,33,10,2,0,0,1,0,1,0,2,0,2,8,3,0,0,0,3,3,0.666666667,1.333333333,3.0
20190504SSWO0,2019-05-04,SS,WO,0,T,0,W,0,27,114,31,28,4,1,0,0,0,0,0,0,2,0,1,5,2,0,0,0,1,1,0.6,0.666666667,0.666666667
20190505HTNC0,2019-05-05,NC,HT,0,B,0,W,0,27,143,37,34,7,1,0,0,1,0,0,1,2,0,0,5,0,1,0,0,3,3,0.666666667,1.0,2.142857143
20190505HTNC0,2019-05-05,HT,NC,0,T,0,L,0,24,163,47,41,17,0,1,0,0,0,0,0,4,0,2,5,1,0,0,0,10,9,2.5,7.5,5.4
20190505KTHH0,2019-05-05,HH,KT,0,B,0,W,1,27,158,37,30,7,1,0,1,0,1,1,0,6,0,0,5,2,0,0,0,4,4,1.666666667,1.071428571,3.0
20190505KTHH0,2019-05-05,KT,HH,0,T,0,L,0,24,136,35,30,8,2,0,0,0,2,0,0,5,0,0,6,0,0,0,0,6,6,2.142857143,2.4,1.333333333
20190505LGOB0,2019-05-05,OB,LG,0,B,0,W,0,27,147,36,34,8,0,1,0,1,0,0,1,1,0,0,5,1,0,0,0,2,1,0.5,0.0,0.6
20190505LGOB0,2019-05-05,LG,OB,0,T,0,L,0,24,146,44,40,16,5,0,0,0,0,0,1,3,0,0,5,0,1,0,0,11,10,2.0,2.4,4.5
20190505SKLT0,2019-05-05,LT,SK,0,B,0,L,0,27,135,39,36,7,0,0,2,1,0,0,0,3,1,0,7,0,0,0,0,4,3,3.0,2.181818182,0.6
20190505SKLT0,2019-05-05,SK,LT,0,T,0,W,1,27,138,35,32,5,2,0,1,0,0,0,0,2,0,1,17,0,0,0,0,3,3,6.0,0.818181818,1.0
20190505SSWO0,2019-05-05,WO,SS,0,B,0,W,0,27,120,33,32,5,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,2,2,3.0,0.0,1.0
20190505SSWO0,2019-05-05,SS,WO,0,T,0,L,0,24,140,44,38,17,5,2,0,0,0,0,0,4,0,2,5,3,0,0,0,12,12,2.142857143,15.0,2.625
20190507HHSK0,2019-05-07,SK,HH,0,B,0,W,0,27,128,34,32,7,2,0,1,0,1,0,0,2,0,0,10,2,0,0,0,2,2,1.2,1.0,0.25
20190507HHSK0,2019-05-07,HH,SK,0,T,0,L,0,24,165,44,36,12,3,0,2,2,0,0,0,7,0,1,10,0,1,0,0,11,11,3.857142857,3.0,8.25
20190507HTOB0,2019-05-07,OB,HT,0,B,0,W,0,27,137,39,32,8,2,0,0,0,1,2,0,5,1,0,1,0,0,0,0,3,3,1.5,1.4444444440000002,0.25
20190507HTOB0,2019-05-07,HT,OB,0,T,0,L,0,26,137,37,32,6,0,1,0,1,0,0,1,3,1,1,9,0,0,0,0,4,3,1.5,1.038461538,2.5
20190507LGWO0,2019-05-07,WO,LG,0,B,0,L,4,27,181,48,43,18,2,0,0,3,3,1,0,4,0,0,9,0,2,0,0,12,12,1.764705882,2.166666667,1.636363636
20190507LGWO0,2019-05-07,LG,WO,0,T,0,W,0,27,173,46,39,12,4,0,2,1,0,0,0,5,0,2,5,0,2,0,0,10,10,2.454545455,2.210526316,1.2
20190507LTKT0,2019-05-07,KT,LT,0,B,0,W,0,27,125,35,33,10,3,1,0,0,0,0,0,2,0,0,5,2,0,0,0,2,2,1.125,0.5,2.571428571
20190507LTKT0,2019-05-07,LT,KT,0,T,0,L,0,24,163,41,30,10,2,0,0,1,0,1,1,8,0,1,5,1,1,0,0,7,7,1.636363636,3.6,2.1
20190507NCSS0,2019-05-07,SS,NC,0,B,0,W,2,27,161,40,34,7,1,0,2,0,1,0,0,6,0,0,7,0,0,0,0,3,3,0.428571429,1.363636364,1.666666667
20190507NCSS0,2019-05-07,NC,SS,0,T,0,L,0,24,124,33,29,6,1,0,2,0,1,0,1,3,0,0,9,1,0,0,0,6,4,0.6,3.0,1.5
20190508HHSK0,2019-05-08,SK,HH,0,B,0,W,0,27,139,35,33,6,2,0,1,0,0,0,0,2,0,0,11,0,0,0,0,2,2,0.0,0.0,2.142857143
20190508HHSK0,2019-05-08,HH,SK,0,T,0,L,0,24,195,51,44,19,4,0,3,1,0,0,0,5,0,2,8,1,0,0,0,17,12,3.666666667,0.0,3.428571429
20190508HTOB0,2019-05-08,OB,HT,0,B,0,W,1,27,127,32,28,3,0,0,0,0,1,0,0,4,0,0,5,1,0,0,0,0,0,1.5,0.7777777779999999,0.9
20190508HTOB0,2019-05-08,HT,OB,0,T,0,L,0,24,115,33,31,8,1,0,0,0,0,0,0,2,0,0,8,1,0,0,0,1,1,0.5,1.25,1.5
20190508LGWO0,2019-05-08,WO,LG,0,B,1,W,0,27,104,34,32,6,2,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0.75,1.0,1.5
20190508LGWO0,2019-05-08,LG,WO,0,T,0,L,0,24,173,40,34,10,3,0,2,2,0,0,0,5,0,1,3,0,0,0,0,6,6,0.9,1.636363636,0.818181818
20190508LTKT0,2019-05-08,KT,LT,0,B,0,W,1,27,157,39,37,11,3,0,0,0,0,0,0,2,0,0,6,1,0,0,0,4,4,1.285714286,1.125,3.5
20190508LTKT0,2019-05-08,LT,KT,0,T,0,L,0,24,167,38,32,8,2,0,0,1,0,0,0,6,0,0,8,0,0,0,0,5,5,3.0,1.8,1.0
20190508NCSS0,2019-05-08,SS,NC,0,B,1,W,0,27,99,28,28,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.222222222,0.333333333
20190508NCSS0,2019-05-08,NC,SS,0,T,1,L,0,24,92,29,29,5,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,2,2,1.5,0.625,1.5
20190509HHSK0,2019-05-09,SK,HH,0,B,0,L,0,27,150,39,37,10,1,0,3,1,0,0,0,2,0,0,10,0,0,0,0,6,6,0.75,1.08,0.9
20190509HHSK0,2019-05-09,HH,SK,0,T,0,W,2,27,176,41,36,10,0,0,0,0,1,0,0,3,0,1,6,0,1,0,0,1,1,0.333333333,1.25,1.2
20190509HTOB0,2019-05-09,OB,HT,0,B,0,L,0,27,164,42,37,12,5,0,0,2,0,0,1,3,0,1,11,1,0,0,0,5,5,0.692307692,1.56,2.25
20190509HTOB0,2019-05-09,HT,OB,0,T,0,W,0,27,142,37,34,9,1,0,0,2,0,0,1,2,0,0,4,2,0,0,0,3,1,0.0,1.2,1.875
20190509LGWO0,2019-05-09,WO,LG,0,B,0,W,0,27,128,36,34,7,2,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,1,0.0,0.7777777779999999,0.3
20190509LGWO0,2019-05-09,LG,WO,0,T,1,L,0,24,104,31,30,6,1,0,0,2,0,0,0,1,0,0,3,0,1,0,0,2,2,3.0,0.875,0.666666667
20190509LTKT0,2019-05-09,KT,LT,0,B,0,L,0,27,176,52,48,22,3,1,1,0,0,0,0,2,0,2,5,0,0,0,0,13,13,1.928571429,3.6,1.636363636
20190509LTKT0,2019-05-09,LT,KT,0,T,0,W,0,27,200,51,41,16,3,0,0,0,0,0,1,6,0,3,7,1,1,0,0,6,6,1.333333333,3.0,3.75
20190509NCSS0,2019-05-09,SS,NC,0,B,0,W,3,27,177,43,35,10,2,0,0,0,1,0,1,6,0,1,8,1,0,0,1,4,4,0.923076923,1.0,4.0
20190509NCSS0,2019-05-09,NC,SS,0,T,0,L,0,24,152,41,33,10,1,0,2,0,0,0,0,7,0,1,4,1,0,0,0,6,6,1.5,2.166666667,3.857142857
20190510HHLG0,2019-05-10,LG,HH,0,B,0,L,0,27,170,40,36,8,1,0,0,1,0,0,0,1,0,3,11,0,0,0,0,5,1,1.5,1.153846154,0.6
20190510HHLG0,2019-05-10,HH,LG,0,T,0,W,1,27,113,32,31,4,0,0,0,1,0,0,0,1,0,0,6,1,0,0,0,2,1,0.0,0.6,0.0
20190510LTSS0,2019-05-10,SS,LT,0,B,0,L,0,27,190,48,43,18,2,0,2,0,1,1,1,3,0,0,5,1,0,0,0,12,10,3.375,2.4375,3.0
20190510LTSS0,2019-05-10,LT,SS,0,T,0,W,0,27,177,40,31,4,1,0,1,3,0,0,0,9,0,0,6,1,0,0,0,5,5,2.25,2.357142857,1.5
20190510OBNC0,2019-05-10,NC,OB,0,B,0,W,0,27,162,44,37,13,1,1,2,0,1,0,0,7,0,0,6,2,1,0,0,11,11,4.2,1.153846154,3.0
20190510OBNC0,2019-05-10,OB,NC,0,T,0,L,0,26,140,46,40,17,6,0,3,1,0,3,1,1,1,1,2,0,0,0,0,12,11,1.8,2.4,1.5
20190510SKHT0,2019-05-10,HT,SK,0,B,0,L,0,27,139,36,32,6,1,0,1,2,0,0,0,4,0,0,4,1,0,0,0,4,4,0.6,2.333333333,1.0
20190510SKHT0,2019-05-10,SK,HT,0,T,0,W,1,27,135,36,33,8,2,1,0,0,0,0,1,2,0,0,7,0,0,0,0,1,1,0.0,1.0,2.142857143
20190510WOKT0,2019-05-10,KT,WO,0,B,0,W,0,27,133,37,32,6,1,0,0,1,1,0,1,4,0,0,8,0,0,0,0,6,6,4.5,0.576923077,1.5
20190510WOKT0,2019-05-10,WO,KT,0,T,0,L,1,24,124,37,32,9,0,0,0,0,0,1,1,2,0,1,6,0,1,1,0,7,6,1.875,1.363636364,1.285714286
20190511HHLG0,2019-05-11,LG,HH,0,B,0,W,1,27,163,39,34,8,1,1,0,3,0,0,1,4,0,0,6,0,0,0,0,4,2,0.75,1.173913043,1.333333333
20190511HHLG0,2019-05-11,HH,LG,0,T,0,L,0,24,134,34,29,7,1,0,1,2,0,1,0,4,0,0,6,1,0,0,0,6,6,3.75,1.578947368,1.5
20190511LTSS0,2019-05-11,SS,LT,0,B,0,W,0,27,135,35,33,5,0,0,0,0,0,0,0,2,0,0,10,1,0,0,0,2,1,2.0,0.45,1.5
20190511LTSS0,2019-05-11,LT,SS,0,T,0,L,0,24,152,39,32,10,2,0,0,2,0,1,1,5,2,0,6,0,1,0,0,9,9,5.0,2.0,1.875
20190511OBNC0,2019-05-11,NC,OB,0,B,0,L,0,27,172,44,38,14,2,0,3,0,0,0,1,5,0,0,7,2,0,0,0,12,12,3.6,4.5,6.0
20190511OBNC0,2019-05-11,OB,NC,0,T,0,W,0,27,145,37,33,7,1,0,0,0,1,0,0,2,0,2,10,1,0,0,0,0,0,0.6,0.0,3.0
20190511SKHT0,2019-05-11,HT,SK,0,B,0,L,0,27,153,44,41,15,2,0,2,2,0,0,0,2,0,1,4,2,1,0,1,10,9,1.363636364,1.928571429,3.0
20190511SKHT0,2019-05-11,SK,HT,0,T,0,W,1,27,137,36,34,7,0,1,1,0,0,0,0,2,0,0,3,1,0,0,0,3,3,1.5,0.2,0.272727273
20190511WOKT0,2019-05-11,KT,WO,0,B,0,L,1,27,156,43,41,15,0,0,2,1,1,0,0,1,0,1,9,1,1,0,0,6,5,0.857142857,1.956521739,1.0
20190511WOKT0,2019-05-11,WO,KT,0,T,0,W,1,27,150,36,33,7,2,0,0,0,0,1,0,0,0,2,14,0,0,0,0,2,2,0.0,0.681818182,0.333333333
20190512HHLG0,2019-05-12,LG,HH,0,B,0,W,3,27,132,32,28,2,0,0,0,0,0,0,0,3,0,1,6,1,0,0,0,0,0,0.0,0.5555555560000001,1.5
20190512HHLG0,2019-05-12,HH,LG,0,T,0,L,0,24,122,35,31,10,2,0,0,0,1,0,0,2,0,2,3,1,1,0,0,2,2,1.5,1.5,1.0
20190512LTSS0,2019-05-12,SS,LT,0,B,0,L,1,30,206,54,42,15,1,0,3,2,0,1,1,8,0,2,9,1,0,0,0,10,10,0.75,2.210526316,2.4
20190512LTSS0,2019-05-12,LT,SS,0,T,0,W,0,30,214,55,42,15,2,0,1,1,0,1,1,9,2,2,10,1,1,1,0,9,9,2.0,2.666666667,1.636363636
20190512OBNC0,2019-05-12,NC,OB,0,B,0,L,0,27,141,36,32,7,3,0,1,1,1,0,0,4,0,0,5,1,1,0,0,3,3,0.666666667,1.222222222,0.9
20190512OBNC0,2019-05-12,OB,NC,0,T,0,W,2,27,136,33,32,7,3,0,1,0,1,0,0,1,0,0,6,1,0,0,0,2,2,0.75,0.8888888890000001,1.5
20190512SKHT0,2019-05-12,HT,SK,0,B,0,L,0,27,163,37,30,7,1,0,1,3,2,0,1,6,1,0,4,0,2,0,0,4,4,3.6,1.32,1.875
20190512SKHT0,2019-05-12,SK,HT,0,T,0,W,2,27,165,42,36,11,3,0,0,1,1,1,0,5,0,0,8,0,1,0,0,3,3,1.636363636,1.4444444440000002,2.0
20190512WOKT0,2019-05-12,KT,WO,0,B,0,W,0,27,114,32,30,5,0,0,1,0,0,0,1,1,0,0,5,1,0,0,0,3,3,3.0,0.333333333,0.25
20190512WOKT0,2019-05-12,WO,KT,0,T,0,L,0,24,154,41,37,16,5,0,1,0,0,1,1,2,0,0,4,0,1,0,0,9,9,2.1,1.875,2.625
20190514KTHT0,2019-05-14,HT,KT,0,B,0,L,0,27,166,43,39,13,1,1,1,2,0,0,0,3,0,1,9,0,0,0,0,6,6,2.1,1.8,1.5
20190514KTHT0,2019-05-14,KT,HT,0,T,0,W,0,27,97,30,29,2,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0.0,0.375,0.333333333
20190514LGLT0,2019-05-14,LT,LG,0,B,1,W,0,27,107,31,29,3,0,0,0,1,1,0,0,2,0,0,8,0,0,0,0,0,0,0.0,0.75,0.6
20190514LGLT0,2019-05-14,LG,LT,0,T,0,L,0,24,116,29,28,5,0,0,3,0,1,0,0,1,0,0,6,1,0,0,0,4,4,0.0,1.363636364,1.285714286
20190514SKNC0,2019-05-14,NC,SK,0,B,0,W,1,27,124,34,32,8,0,0,0,0,1,0,1,0,0,1,4,1,0,0,0,2,2,0.75,1.153846154,0.545454545
20190514SKNC0,2019-05-14,SK,NC,0,T,0,L,0,24,142,42,39,15,2,1,2,1,0,0,0,2,0,1,6,0,0,0,0,8,8,3.5,3.0,2.25
20190514SSOB0,2019-05-14,OB,SS,0,B,0,L,0,30,153,43,32,7,0,0,1,1,1,1,1,7,1,2,3,2,0,0,0,4,4,1.090909091,1.4,2.1
20190514SSOB0,2019-05-14,SS,OB,0,T,0,W,0,30,161,45,40,11,2,2,1,2,0,0,0,5,1,0,11,0,0,0,0,3,3,1.875,1.6,2.0
20190514WOHH0,2019-05-14,HH,WO,0,B,0,W,0,27,140,37,33,8,1,0,0,0,0,0,1,2,0,1,3,1,0,0,0,3,3,1.2,2.25,1.875
20190514WOHH0,2019-05-14,WO,HH,0,T,0,L,0,24,134,37,30,8,2,0,2,2,1,0,0,7,0,0,5,0,0,0,0,7,6,1.714285714,7.0,4.2
20190515KTHT0,2019-05-15,HT,KT,0,B,0,L,0,27,181,47,41,15,3,1,1,1,1,0,0,4,1,2,9,0,0,0,0,7,7,2.333333333,2.6,2.0
20190515KTHT0,2019-05-15,KT,HT,0,T,0,W,2,27,146,36,34,7,2,0,0,1,0,0,0,2,0,0,9,0,0,0,1,4,0,2.0,1.125,1.333333333
20190515LGLT0,2019-05-15,LT,LG,0,B,0,W,0,27,207,48,40,13,3,0,1,1,1,0,0,8,1,0,12,0,1,0,0,4,3,2.0,2.318181818,4.5
20190515LGLT0,2019-05-15,LG,LT,0,T,0,L,0,24,123,35,33,10,3,0,1,0,0,0,0,1,0,1,7,1,0,0,0,8,8,1.0,1.285714286,3.5
20190515SKNC0,2019-05-15,NC,SK,0,B,0,L,0,27,151,41,35,10,4,0,1,0,0,0,1,5,0,0,9,1,0,1,0,7,7,3.0,1.875,2.0
20190515SKNC0,2019-05-15,SK,NC,0,T,0,W,0,27,128,35,34,7,1,0,1,0,0,0,0,1,0,0,10,1,0,0,0,3,2,1.2,0.0,1.0
20190515SSOB0,2019-05-15,OB,SS,0,B,0,W,0,27,121,29,28,1,0,0,1,0,0,0,0,1,0,0,11,0,0,0,0,1,1,0.0,0.12,0.375
20190515SSOB0,2019-05-15,SS,OB,0,T,0,L,0,24,114,34,27,7,1,0,0,3,0,1,2,4,0,0,5,1,0,0,0,3,3,0.461538462,1.434782609,2.571428571
20190515WOHH0,2019-05-15,HH,WO,0,B,0,W,0,33,198,49,40,9,3,0,0,0,1,1,0,7,0,1,9,1,0,0,0,4,2,1.090909091,1.454545455,1.5
20190515WOHH0,2019-05-15,WO,HH,0,T,0,L,0,31,136,39,39,9,1,0,2,1,0,0,0,0,0,0,9,1,1,0,0,5,5,2.0,0.870967742,1.875
20190516KTHT0,2019-05-16,HT,KT,0,B,0,L,0,27,160,39,37,12,1,0,3,1,0,0,0,2,0,0,6,2,0,0,0,6,6,0.0,2.0,2.25
20190516KTHT0,2019-05-16,KT,HT,0,T,0,W,1,27,137,39,33,6,2,0,0,0,0,0,1,4,0,1,2,0,0,0,0,3,2,0.857142857,0.666666667,0.6
20190516LGLT0,2019-05-16,LT,LG,0,B,0,L,0,27,144,39,34,8,1,0,0,0,0,0,1,3,0,1,12,0,0,0,0,3,3,1.125,1.269230769,1.5
20190516LGLT0,2019-05-16,LG,LT,0,T,0,W,0,27,139,36,33,6,1,0,0,0,0,0,0,3,0,0,8,0,0,0,0,2,2,0.857142857,0.6,2.142857143
20190516SKNC0,2019-05-16,NC,SK,0,B,0,W,0,27,156,39,34,9,1,0,0,1,0,0,1,1,0,3,12,0,0,0,0,2,2,0.666666667,1.285714286,0.6
20190516SKNC0,2019-05-16,SK,NC,0,T,0,L,0,24,140,36,32,10,2,0,0,1,1,0,0,4,0,0,5,1,0,0,0,5,5,2.25,1.65,1.5
20190516SSOB0,2019-05-16,OB,SS,0,B,1,W,0,27,107,31,29,5,1,0,0,1,1,0,1,0,0,1,4,1,0,0,0,1,1,0.0,0.666666667,0.666666667
20190516SSOB0,2019-05-16,SS,OB,0,T,0,L,0,24,122,34,33,6,1,0,0,2,0,0,0,1,0,0,4,0,1,0,0,4,1,1.8,1.058823529,1.5
20190516WOHH0,2019-05-16,HH,WO,0,B,0,W,0,27,159,40,37,11,1,0,1,1,0,0,0,2,0,1,7,1,1,0,0,6,6,1.285714286,1.666666667,1.5
20190516WOHH0,2019-05-16,WO,HH,0,T,0,L,0,24,165,45,39,18,1,0,2,1,1,0,0,6,0,0,8,1,1,0,0,15,15,6.5,4.714285714,2.666666667
20190517HTHH0,2019-05-17,HH,HT,0,B,0,L,0,27,167,41,36,10,3,0,1,1,0,0,1,4,0,0,8,0,1,0,0,5,5,0.6,1.826086957,1.090909091
20190517HTHH0,2019-05-17,HT,HH,0,T,0,W,1,27,143,34,32,4,1,0,0,1,0,0,0,1,0,1,10,0,0,0,0,2,0,0.75,0.428571429,1.0
20190517LTWO0,2019-05-17,WO,LT,0,B,0,W,0,27,133,32,30,3,0,0,0,0,0,0,0,2,0,0,8,1,1,0,0,0,0,0.0,0.5,1.0
20190517LTWO0,2019-05-17,LT,WO,0,T,0,L,0,24,115,35,31,9,1,2,0,0,0,0,0,3,0,1,4,1,0,0,0,7,6,2.142857143,2.25,1.333333333
20190517NCLG0,2019-05-17,LG,NC,0,B,0,L,0,27,164,48,42,16,5,1,1,2,0,1,0,3,0,2,3,0,0,0,0,13,13,4.2,4.5,2.25
20190517NCLG0,2019-05-17,NC,LG,0,T,0,W,0,27,138,36,33,7,0,0,0,0,0,0,0,3,0,0,10,1,0,0,0,2,2,1.5,0.0,2.142857143
20190517OBSK0,2019-05-17,SK,OB,0,B,0,L,0,27,134,41,38,14,0,0,1,0,1,1,0,2,0,0,7,0,0,0,0,3,3,1.8,1.92,1.8
20190517OBSK0,2019-05-17,OB,SK,0,T,0,W,3,27,139,34,31,4,0,0,0,0,0,0,0,3,0,0,7,1,0,0,0,1,1,2.0,0.36,1.333333333
20190517SSKT0,2019-05-17,KT,SS,0,B,0,L,0,27,199,51,43,20,2,1,1,0,1,2,1,3,0,2,4,0,0,1,0,14,14,2.333333333,4.5,1.153846154
20190517SSKT0,2019-05-17,SS,KT,0,T,0,W,1,27,148,36,34,8,1,0,2,0,0,0,0,2,0,0,11,1,0,0,0,3,3,1.5,3.0,4.2
20190518HTHH0,2019-05-18,HH,HT,0,B,0,W,2,27,139,35,33,8,2,0,1,0,0,0,0,1,0,1,10,1,1,0,0,2,2,0.6,1.0,0.6
