게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20160510SSLG0,2016-05-10,LG,SS,0,B,0,L,0,27,179,49,41,17,2,0,1,3,0,0,1,6,0,1,3,0,0,0,0,9,9,2.454545455,3.0,2.666666667
20160510SSLG0,2016-05-10,SS,LG,0,T,0,W,3,27,161,42,33,9,0,0,0,0,1,0,1,7,0,1,4,1,0,0,0,3,3,2.0,1.714285714,1.363636364
20160511KTHT0,2016-05-11,HT,KT,0,B,0,W,0,27,146,37,34,9,1,0,1,0,0,0,0,2,0,1,9,3,0,0,0,3,3,1.2,1.0,1.0
20160511KTHT0,2016-05-11,KT,HT,0,T,0,L,0,24,156,40,38,14,6,0,1,3,0,1,0,1,0,0,6,0,0,0,1,8,6,2.1,3.428571429,3.0
20160511NCHH0,2016-05-11,HH,NC,0,B,0,W,2,27,187,45,35,9,1,0,0,0,0,0,1,9,0,0,8,1,0,1,0,5,4,2.1,2.0,4.0
20160511NCHH0,2016-05-11,NC,HH,0,T,0,L,0,24,150,40,36,13,4,0,0,0,0,1,0,3,0,0,7,1,0,0,1,6,5,1.875,1.941176471,3.0
20160511OBSK0,2016-05-11,SK,OB,0,B,0,L,0,27,163,41,35,12,2,0,3,1,1,0,1,5,0,0,6,2,0,0,0,7,7,1.714285714,1.714285714,2.333333333
20160511OBSK0,2016-05-11,OB,SK,0,T,0,W,0,27,140,35,32,9,2,0,0,0,0,1,0,2,0,0,7,1,2,0,0,3,3,1.285714286,1.0,1.333333333
20160511SSLG0,2016-05-11,LG,SS,0,B,0,W,0,27,119,39,37,11,3,1,0,0,0,1,0,1,0,0,6,0,0,0,0,2,2,2.0,1.0,1.666666667
20160511SSLG0,2016-05-11,SS,LG,0,T,0,L,0,24,176,51,45,22,4,1,2,1,0,1,1,3,0,1,6,0,0,0,0,16,13,4.5,3.0,4.285714286
20160511WOLT0,2016-05-11,LT,WO,0,B,0,L,0,27,183,48,43,17,3,1,4,0,0,0,0,5,0,0,13,1,1,0,0,16,16,6.0,4.5,6.6
20160511WOLT0,2016-05-11,WO,LT,0,T,0,W,0,27,149,35,34,9,2,0,0,0,0,0,0,1,0,0,9,2,0,0,0,2,2,1.8,0.0,1.333333333
20160512KTHT0,2016-05-12,HT,KT,0,B,0,W,0,27,146,38,31,8,1,0,2,0,0,2,1,4,1,0,5,0,0,0,0,6,6,0.857142857,1.736842105,2.142857143
20160512KTHT0,2016-05-12,KT,HT,0,T,0,L,0,24,149,42,38,16,5,1,2,0,1,0,0,3,1,1,10,2,0,0,0,10,7,1.636363636,2.526315789,2.0
20160512NCHH0,2016-05-12,HH,NC,0,B,0,L,0,27,199,50,36,12,1,1,1,1,0,2,1,9,0,2,10,0,1,0,0,12,12,3.0,1.928571429,1.25
20160512NCHH0,2016-05-12,NC,HH,0,T,0,W,0,27,151,36,33,6,1,1,0,0,0,0,0,3,0,0,10,0,0,0,0,1,1,0.333333333,1.5,1.0
20160512OBSK0,2016-05-12,SK,OB,0,B,0,W,1,27,140,38,35,10,3,0,0,1,0,0,0,3,0,0,7,2,0,0,0,2,2,0.692307692,1.571428571,2.142857143
20160512OBSK0,2016-05-12,OB,SK,0,T,0,L,0,24,137,37,33,10,1,0,3,0,0,0,1,2,0,1,8,1,2,0,0,5,4,0.857142857,1.833333333,3.6
20160512SSLG0,2016-05-12,LG,SS,0,B,0,L,0,27,181,46,34,9,2,0,0,1,1,1,1,9,0,1,6,0,2,0,0,7,6,2.0,1.772727273,1.666666667
20160512SSLG0,2016-05-12,SS,LG,0,T,0,W,0,27,142,38,33,10,2,1,0,0,0,2,0,2,0,1,7,1,1,0,0,5,5,1.0,1.227272727,3.0
20160512WOLT0,2016-05-12,LT,WO,0,B,0,W,0,27,142,31,30,3,2,0,0,0,0,0,0,1,0,0,12,1,0,0,0,1,0,0.75,0.0,0.0
20160512WOLT0,2016-05-12,WO,LT,0,T,0,L,0,24,159,38,30,9,1,1,2,1,1,1,0,6,0,1,4,0,1,0,0,8,8,2.5,0.0,2.142857143
20160513HHHT0,2016-05-13,HT,HH,0,B,0,W,1,27,143,36,32,6,1,0,0,0,1,0,0,4,0,0,6,0,0,0,0,2,2,1.5,0.807692308,0.25
20160513HHHT0,2016-05-13,HH,HT,0,T,0,L,0,24,130,33,27,6,1,0,0,0,2,0,0,4,1,2,2,0,0,0,0,4,2,1.125,1.304347826,0.75
20160513KTNC0,2016-05-13,NC,KT,0,B,0,L,0,27,153,38,36,10,1,0,2,0,0,0,0,2,0,0,7,1,0,0,0,5,5,2.25,1.08,2.142857143
20160513KTNC0,2016-05-13,KT,NC,0,T,0,W,0,27,136,36,35,9,0,0,2,0,0,0,0,1,0,0,11,1,1,0,0,4,4,3.0,1.111111111,1.125
20160513LTSS0,2016-05-13,SS,LT,0,B,0,L,0,27,206,52,37,14,2,0,3,2,0,0,1,13,0,1,6,3,1,0,0,14,13,2.8,3.666666667,7.8
20160513LTSS0,2016-05-13,LT,SS,0,T,0,W,3,27,179,44,40,13,0,0,1,0,0,0,0,4,0,0,8,0,0,0,1,8,7,2.25,2.142857143,4.5
20160513OBWO0,2016-05-13,WO,OB,0,B,0,L,0,27,183,46,39,15,4,0,1,1,0,1,1,4,0,1,8,0,0,0,1,8,7,1.75,2.470588235,6.0
20160513OBWO0,2016-05-13,OB,WO,0,T,0,W,1,27,129,40,34,10,3,0,0,1,0,0,2,4,0,0,8,1,2,0,0,4,4,1.75,2.6,0.818181818
20160513SKLG0,2016-05-13,LG,SK,0,B,0,W,1,27,139,34,30,3,1,0,0,0,1,0,0,3,0,1,7,0,1,0,0,1,1,1.5,0.666666667,1.0
20160513SKLG0,2016-05-13,SK,LG,0,T,0,L,0,24,118,34,29,8,2,1,0,0,2,0,0,5,0,0,7,0,1,0,0,2,2,1.25,1.625,2.142857143
20160514HHHT0,2016-05-14,HT,HH,0,B,1,W,0,27,112,30,30,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0.6,1.125
20160514HHHT0,2016-05-14,HH,HT,0,T,0,L,0,24,136,40,36,12,1,0,1,1,0,0,0,3,0,1,3,0,2,0,0,8,8,2.625,2.307692308,1.875
20160514KTNC0,2016-05-14,NC,KT,0,B,0,L,0,27,152,40,34,9,2,0,4,0,0,1,1,4,0,0,7,0,2,0,0,6,6,1.0,2.25,2.25
20160514KTNC0,2016-05-14,KT,NC,0,T,0,W,1,27,160,41,36,10,2,0,0,3,0,0,0,5,0,0,11,1,0,0,0,3,3,1.8,1.411764706,1.5
20160514LTSS0,2016-05-14,SS,LT,0,B,0,W,1,27,171,40,37,9,2,0,0,1,0,0,0,2,0,1,6,0,1,0,0,4,3,1.125,1.0,1.875
20160514LTSS0,2016-05-14,LT,SS,0,T,0,L,0,24,184,43,36,15,2,0,1,1,1,0,1,5,0,1,5,1,0,0,0,10,8,1.8,4.5,3.428571429
20160514OBWO0,2016-05-14,WO,OB,0,B,0,L,0,27,192,47,42,18,2,1,2,0,0,0,1,3,0,1,6,1,0,0,0,12,12,2.666666667,2.25,2.333333333
20160514OBWO0,2016-05-14,OB,WO,0,T,0,W,0,27,147,38,32,5,1,0,1,0,0,0,0,6,0,0,8,0,0,0,0,2,1,0.5,2.0,1.0
20160514SKLG0,2016-05-14,LG,SK,0,B,0,W,0,27,156,39,34,5,0,0,1,0,0,0,0,4,0,1,4,0,1,0,0,3,2,0.857142857,1.666666667,1.125
20160514SKLG0,2016-05-14,SK,LG,0,T,0,L,0,24,164,43,38,16,3,1,1,1,1,0,1,3,0,1,3,1,1,0,0,12,11,2.25,3.428571429,2.0
20160515HHHT0,2016-05-15,HT,HH,0,B,0,W,1,27,183,47,42,18,2,0,0,3,1,0,0,5,0,0,7,2,0,0,0,7,7,1.333333333,2.0,0.642857143
20160515HHHT0,2016-05-15,HH,HT,0,T,0,L,0,24,158,42,32,9,1,0,2,1,1,0,0,9,0,1,7,0,0,0,0,8,8,3.6,2.357142857,3.0
20160515KTNC0,2016-05-15,NC,KT,0,B,0,D,0,36,197,48,42,7,0,0,0,2,0,0,0,6,0,0,12,1,0,0,0,2,2,2.0,1.083333333,0.923076923
20160515KTNC0,2016-05-15,KT,NC,0,T,0,D,0,36,207,50,43,7,2,0,0,4,1,0,0,6,0,1,10,0,1,0,0,2,2,1.25,1.083333333,1.071428571
20160515LTSS0,2016-05-15,SS,LT,0,B,0,L,0,27,153,41,38,11,2,0,1,0,0,0,0,3,0,0,11,0,0,0,0,8,8,2.0,2.181818182,2.0
20160515LTSS0,2016-05-15,LT,SS,0,T,0,W,0,27,149,37,35,9,1,0,1,1,0,0,0,2,0,0,6,1,0,0,0,3,2,0.75,0.333333333,0.9
20160515OBWO0,2016-05-15,WO,OB,0,B,0,L,0,27,158,41,37,11,1,0,1,1,0,0,0,4,0,0,3,2,1,0,0,5,5,1.5,1.666666667,1.090909091
20160515OBWO0,2016-05-15,OB,WO,0,T,0,W,1,27,140,34,33,8,1,0,1,0,0,0,0,1,0,0,4,2,0,0,0,3,3,3.0,1.0,1.333333333
20160517HHSS0,2016-05-17,SS,HH,0,B,0,W,0,30,146,40,36,9,0,0,2,1,0,2,0,2,0,0,11,1,0,0,0,4,3,0.0,1.1,1.875
20160517HHSS0,2016-05-17,HH,SS,0,T,0,L,0,29,174,44,36,10,3,0,0,0,0,1,0,5,0,2,7,1,1,0,0,5,4,1.8,1.5517241380000002,1.0
20160517HTOB0,2016-05-17,OB,HT,0,B,0,W,1,27,161,39,36,11,4,0,0,2,0,0,1,1,0,1,10,1,0,0,0,3,3,1.0,1.333333333,1.333333333
20160517HTOB0,2016-05-17,HT,OB,0,T,0,L,0,24,114,34,30,9,1,0,1,1,0,0,2,2,0,0,1,1,0,0,0,4,4,1.0,1.375,2.571428571
20160517LGKT0,2016-05-17,KT,LG,0,B,0,L,0,27,171,40,34,9,1,0,3,1,1,0,0,4,0,2,10,1,1,0,0,9,9,6.0,2.25,2.25
20160517LGKT0,2016-05-17,LG,KT,0,T,0,W,1,27,147,39,35,13,1,1,0,1,1,0,2,2,0,0,5,1,0,0,0,7,7,1.875,1.3125,1.666666667
20160517LTSK0,2016-05-17,SK,LT,0,B,0,W,0,27,146,38,36,11,1,0,0,0,0,0,1,1,0,0,8,1,0,0,0,3,2,0.666666667,1.666666667,1.333333333
20160517LTSK0,2016-05-17,LT,SK,0,T,0,L,0,24,162,39,32,9,1,0,0,0,1,0,2,4,0,1,5,0,1,0,0,7,5,2.571428571,2.571428571,2.142857143
20160517NCWO0,2016-05-17,WO,NC,0,B,0,W,2,27,141,38,36,9,1,1,2,0,0,0,0,1,0,1,4,0,0,0,0,3,3,0.75,0.9,1.714285714
20160517NCWO0,2016-05-17,NC,WO,0,T,0,L,0,24,136,35,33,10,2,0,1,1,0,0,0,2,0,0,8,1,0,0,0,5,5,1.125,1.588235294,1.5
20160518HHSS0,2016-05-18,SS,HH,0,B,0,W,0,27,115,35,32,6,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,2,2,1.8,1.0,0.6
20160518HHSS0,2016-05-18,HH,SS,0,T,0,L,0,24,182,45,34,13,4,0,2,0,1,1,0,8,0,2,5,0,3,0,0,13,13,3.333333333,12.0,3.857142857
20160518HTOB0,2016-05-18,OB,HT,0,B,0,W,1,27,145,39,33,9,4,0,2,0,0,0,0,5,0,1,4,3,1,0,1,5,5,1.285714286,0.5,1.0
20160518HTOB0,2016-05-18,HT,OB,0,T,0,L,0,24,160,48,41,18,2,2,2,0,0,0,0,7,1,0,5,0,1,0,1,15,14,2.6,2.7,2.333333333
20160518LGKT0,2016-05-18,KT,LG,0,B,0,L,0,27,157,36,32,9,2,0,2,2,0,1,1,1,0,1,7,0,0,0,0,6,6,0.6,1.071428571,1.333333333
20160518LGKT0,2016-05-18,LG,KT,0,T,0,W,2,27,144,37,31,5,1,0,0,0,0,0,0,5,0,1,8,1,0,0,0,2,2,0.75,0.923076923,1.333333333
20160518LTSK0,2016-05-18,SK,LT,0,B,0,W,1,27,151,37,34,7,1,1,0,1,1,0,0,3,0,0,8,0,1,0,0,3,2,1.0,1.111111111,0.6
20160518LTSK0,2016-05-18,LT,SK,0,T,1,L,0,24,102,32,31,7,0,0,1,0,0,0,0,1,0,0,7,1,0,0,0,5,5,4.5,1.0,0.666666667
20160518NCWO0,2016-05-18,WO,NC,0,B,0,W,0,27,166,42,36,14,2,0,1,0,2,0,1,5,0,0,5,2,0,0,0,6,6,1.666666667,1.5,2.333333333
20160518NCWO0,2016-05-18,NC,WO,0,T,0,L,0,24,156,41,37,16,0,0,1,0,1,0,0,3,0,1,5,1,1,0,0,9,8,2.571428571,3.6,1.8
20160519HHSS0,2016-05-19,SS,HH,0,B,0,L,0,27,152,44,37,10,0,1,4,1,0,0,0,7,0,0,5,0,0,0,0,9,9,2.5,2.727272727,2.625
20160519HHSS0,2016-05-19,HH,SS,0,T,0,W,0,27,141,40,37,13,1,0,2,1,1,0,1,2,0,0,4,0,0,0,0,6,6,0.3,1.8,2.25
20160519HTOB0,2016-05-19,OB,HT,0,B,0,W,0,27,176,39,35,11,2,0,0,2,0,0,0,4,0,0,7,2,0,0,0,3,3,1.285714286,2.454545455,1.333333333
20160519HTOB0,2016-05-19,HT,OB,0,T,0,L,0,24,152,38,33,10,4,0,1,2,0,0,1,3,0,1,6,0,1,0,1,8,8,1.875,2.1,2.142857143
20160519LGKT0,2016-05-19,KT,LG,0,B,0,L,0,30,190,43,38,8,3,0,0,0,1,0,0,5,0,0,10,0,1,0,1,4,4,1.5,1.344827586,1.2
20160519LGKT0,2016-05-19,LG,KT,0,T,0,W,0,30,113,34,31,3,0,0,0,1,0,0,0,3,0,0,7,2,0,0,0,0,0,3.0,0.5555555560000001,0.6
20160519LTSK0,2016-05-19,SK,LT,0,B,0,L,0,27,134,38,34,9,2,1,0,0,1,0,0,4,0,0,8,1,0,0,0,4,3,1.5,1.4444444440000002,0.9
20160519LTSK0,2016-05-19,LT,SK,0,T,0,W,0,27,144,37,32,8,1,0,3,0,0,2,0,3,0,0,8,1,0,0,0,3,3,0.428571429,1.222222222,2.571428571
20160519NCWO0,2016-05-19,WO,NC,0,B,0,L,0,27,155,39,37,11,0,1,2,0,0,1,0,1,0,0,7,0,0,0,0,6,6,1.8,1.5,1.875
20160519NCWO0,2016-05-19,NC,WO,0,T,0,W,1,27,120,34,31,8,1,1,0,1,1,0,0,1,0,2,10,3,1,0,0,2,2,1.0,1.333333333,0.75
20160520KTHH0,2016-05-20,HH,KT,0,B,0,W,0,27,143,35,33,8,3,0,0,2,0,0,0,2,0,0,10,1,0,0,0,2,2,0.375,1.0,0.9
20160520KTHH0,2016-05-20,KT,HH,0,T,0,L,0,24,145,41,34,12,1,1,2,1,0,1,0,6,0,0,6,1,2,0,0,11,10,2.1,1.909090909,2.625
20160520OBLT0,2016-05-20,LT,OB,0,B,0,L,0,27,188,50,43,17,2,0,6,0,0,0,0,7,0,0,6,1,3,0,0,19,19,6.75,2.5,3.333333333
20160520OBLT0,2016-05-20,OB,LT,0,T,0,W,0,27,143,41,37,11,1,0,3,2,0,0,0,4,0,0,9,1,0,0,0,5,5,1.285714286,4.0,0.75
20160520SKHT0,2016-05-20,HT,SK,0,B,0,W,0,27,138,37,34,8,3,0,0,1,1,0,0,3,0,0,6,0,0,0,0,4,4,3.0,1.32,1.0
20160520SKHT0,2016-05-20,SK,HT,0,T,0,L,0,24,134,36,28,9,0,0,2,1,0,1,1,5,0,1,5,2,2,0,0,5,5,0.857142857,1.375,1.2
20160520SSNC0,2016-05-20,NC,SS,0,B,0,L,0,27,196,51,40,18,3,0,1,0,0,0,1,7,0,3,5,3,0,0,0,12,12,2.727272727,4.5,2.4
20160520SSNC0,2016-05-20,SS,NC,0,T,0,W,0,27,162,38,34,8,1,0,0,2,0,0,0,4,0,0,6,1,0,0,0,2,2,0.545454545,2.0,1.5
20160520WOLG0,2016-05-20,LG,WO,0,B,0,W,0,27,148,35,28,4,1,0,0,1,0,1,1,5,0,0,11,1,1,0,0,3,3,2.0,1.105263158,1.333333333
20160520WOLG0,2016-05-20,WO,LG,0,T,0,L,1,24,108,33,29,9,2,1,0,0,1,2,0,1,0,1,3,1,0,0,0,4,4,0.666666667,1.411764706,3.0
20160521KTHH0,2016-05-21,HH,KT,0,B,0,D,0,36,226,55,44,13,2,0,0,1,1,2,2,6,0,1,12,0,0,0,0,8,8,1.5,1.5,2.1
20160521KTHH0,2016-05-21,KT,HH,0,T,0,D,1,36,218,58,47,15,2,1,1,0,0,2,0,6,1,3,7,1,0,0,0,8,8,1.909090909,2.0,2.25
20160521OBLT0,2016-05-21,LT,OB,0,B,0,L,0,27,156,40,36,12,5,0,2,0,1,0,0,3,0,1,8,2,1,0,0,6,6,1.363636364,3.333333333,1.5
20160521OBLT0,2016-05-21,OB,LT,0,T,0,W,2,27,164,44,40,14,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,1.5,2.181818182,1.363636364
20160521SKHT0,2016-05-21,HT,SK,0,B,0,L,0,27,146,42,37,12,1,0,4,0,1,1,0,3,0,1,2,1,0,0,0,8,7,2.25,1.941176471,2.0
20160521SKHT0,2016-05-21,SK,HT,0,T,0,W,3,27,160,40,33,8,0,1,2,0,0,0,1,5,0,1,8,2,0,0,0,7,5,1.0,0.947368421,0.75
20160521SSNC0,2016-05-21,NC,SS,0,B,0,W,1,27,169,40,33,10,1,1,0,0,0,0,1,5,0,1,8,3,0,0,0,2,2,1.0,1.615384615,4.0
20160521SSNC0,2016-05-21,SS,NC,0,T,0,L,0,24,135,42,33,13,2,0,2,0,0,2,0,3,0,4,4,2,1,0,0,10,10,1.636363636,2.25,2.25
20160521WOLG0,2016-05-21,LG,WO,0,B,0,L,0,27,178,45,37,13,3,1,2,2,1,2,0,6,0,0,4,0,0,0,0,7,6,2.333333333,2.28,2.0
20160521WOLG0,2016-05-21,WO,LG,0,T,0,W,2,27,161,45,36,12,2,0,0,1,1,0,1,7,0,1,4,0,0,0,0,5,2,1.0,1.777777778,2.333333333
20160522KTHH0,2016-05-22,HH,KT,0,B,0,L,0,27,207,53,47,22,3,0,5,1,0,1,0,5,0,0,4,1,2,0,0,18,18,6.0,5.0,4.125
20160522KTHH0,2016-05-22,KT,HH,0,T,0,W,1,27,131,41,40,11,3,0,3,1,0,0,0,1,0,0,5,1,0,0,0,7,4,0.857142857,0.0,1.090909091
20160522OBLT0,2016-05-22,LT,OB,0,B,0,W,0,27,171,41,35,9,5,0,1,0,0,1,0,3,0,2,6,0,1,0,0,4,4,1.090909091,1.25,0.9
20160522OBLT0,2016-05-22,OB,LT,0,T,0,L,0,24,180,44,38,15,2,0,3,4,0,0,0,5,0,1,10,1,2,0,0,10,10,2.076923077,2.1,2.333333333
20160522SKHT0,2016-05-22,HT,SK,0,B,0,W,0,27,150,39,35,10,1,0,2,0,0,1,1,2,0,0,12,1,0,0,0,4,2,0.0,1.166666667,0.545454545
20160522SKHT0,2016-05-22,SK,HT,0,T,0,L,0,24,148,36,32,10,2,0,0,5,0,2,0,2,0,0,3,1,0,0,0,7,3,1.125,1.6875,2.5
20160522SSNC0,2016-05-22,NC,SS,0,B,0,W,2,27,179,43,38,11,0,0,5,3,0,0,0,5,0,0,10,0,1,0,0,8,8,0.75,1.636363636,2.0
20160522SSNC0,2016-05-22,SS,NC,0,T,0,L,0,24,153,39,37,14,3,0,2,0,0,0,0,2,0,0,6,0,0,0,0,9,9,3.0,1.894736842,2.571428571
20160522WOLG0,2016-05-22,LG,WO,0,B,0,W,1,27,129,37,35,10,2,0,1,0,1,0,1,1,0,0,6,0,0,0,0,4,4,1.2,1.222222222,0.6
20160522WOLG0,2016-05-22,WO,LG,0,T,0,L,0,24,135,32,29,7,2,0,0,1,1,1,0,1,0,1,9,0,0,0,0,5,4,1.8,1.0,0.6
20160524HHWO0,2016-05-24,WO,HH,0,B,0,W,2,27,154,36,32,5,1,0,0,0,1,0,0,4,0,0,8,0,1,0,0,1,1,0.428571429,1.0,1.333333333
20160524HHWO0,2016-05-24,HH,WO,0,T,0,L,0,24,114,30,25,4,1,0,0,2,1,1,0,4,0,0,6,1,0,1,1,2,1,0.857142857,1.0,0.545454545
20160524HTSS0,2016-05-24,SS,HT,0,B,0,L,0,27,143,37,32,8,2,0,2,0,0,1,0,4,0,0,6,0,0,0,0,4,4,0.333333333,1.333333333,2.25
20160524HTSS0,2016-05-24,HT,SS,0,T,0,W,2,27,164,36,28,4,0,0,0,0,1,0,0,8,0,0,4,2,2,0,0,2,2,2.25,1.333333333,1.875
20160524KTOB0,2016-05-24,OB,KT,0,B,0,W,1,27,159,40,39,11,2,0,0,2,0,0,0,1,0,0,9,0,1,0,0,5,5,3.0,1.428571429,0.818181818
20160524KTOB0,2016-05-24,KT,OB,0,T,0,L,0,24,165,37,31,9,0,2,1,1,0,0,0,6,0,0,4,2,1,0,0,8,8,5.25,2.5,2.571428571
20160525HHWO0,2016-05-25,WO,HH,0,B,0,W,0,27,164,42,37,14,3,0,2,0,0,1,1,3,0,0,5,1,1,0,0,8,8,0.545454545,2.04,2.625
20160525HHWO0,2016-05-25,HH,WO,0,T,0,L,1,26,179,46,38,15,1,0,1,0,1,1,1,5,1,1,5,1,2,1,0,9,9,2.333333333,2.16,3.0
20160525HTSS0,2016-05-25,SS,HT,0,B,0,W,0,27,144,39,33,9,1,1,1,0,0,1,0,5,0,0,9,1,0,0,0,3,3,0.857142857,1.4,1.666666667
20160525HTSS0,2016-05-25,HT,SS,0,T,0,L,0,24,141,36,29,7,3,0,1,1,0,1,1,4,0,1,6,0,1,0,0,6,5,2.4,1.846153846,1.0
20160525KTOB0,2016-05-25,OB,KT,0,B,0,W,0,27,162,46,40,15,3,0,2,0,0,0,0,5,0,1,9,2,0,0,0,10,10,3.0,2.5,4.5
20160525KTOB0,2016-05-25,KT,OB,0,T,0,L,0,24,159,41,32,13,2,1,1,2,0,0,1,8,1,0,3,3,1,0,0,13,13,4.5,4.2,2.666666667
20160525LGLT0,2016-05-25,LT,LG,0,B,0,W,1,27,122,35,30,7,0,0,0,1,2,0,1,4,0,0,7,1,0,0,0,1,1,0.75,1.222222222,0.9
20160525LGLT0,2016-05-25,LG,LT,0,T,0,L,0,24,123,36,29,8,3,0,0,0,1,1,0,5,0,1,6,0,2,0,0,2,2,0.25,1.625,2.142857143
20160525SKNC0,2016-05-25,NC,SK,0,B,0,W,0,27,124,31,26,1,1,0,0,1,1,1,0,4,0,0,14,0,0,0,0,0,0,0.0,0.5,0.272727273
20160525SKNC0,2016-05-25,SK,NC,0,T,0,L,0,24,154,35,28,8,0,0,2,1,1,2,0,2,0,3,4,2,0,0,0,5,3,0.333333333,0.818181818,3.0
20160526HHWO0,2016-05-26,WO,HH,0,B,0,L,1,27,175,44,38,13,2,0,0,0,1,0,0,5,0,1,5,1,1,0,0,7,7,1.875,2.0,2.1
20160526HHWO0,2016-05-26,HH,WO,0,T,0,W,1,27,158,38,31,7,2,1,0,1,1,1,0,6,0,0,8,1,0,0,0,6,6,3.0,1.285714286,1.333333333
20160526HTSS0,2016-05-26,SS,HT,0,B,0,L,0,27,131,42,40,15,3,0,2,1,0,1,0,1,0,0,7,1,0,0,0,9,9,2.0,7.5,3.428571429
20160526HTSS0,2016-05-26,HT,SS,0,T,0,W,0,27,169,38,33,7,1,1,0,0,0,0,1,4,0,0,7,0,0,1,0,2,2,1.125,0.0,0.272727273
20160526KTOB0,2016-05-26,OB,KT,0,B,0,W,1,27,154,40,36,11,3,0,0,0,0,0,0,3,0,1,8,2,0,0,0,3,3,0.6,0.5,1.090909091
20160526KTOB0,2016-05-26,KT,OB,0,T,0,L,0,24,179,41,32,10,3,0,2,2,0,0,1,8,0,0,7,1,2,0,1,6,6,2.181818182,4.2,2.333333333
20160526LGLT0,2016-05-26,LT,LG,0,B,0,W,2,27,144,37,34,8,1,0,2,2,1,0,0,3,0,0,3,0,0,1,0,4,4,0.5,1.375,1.0
20160526LGLT0,2016-05-26,LG,LT,0,T,0,L,0,24,166,42,36,11,1,0,1,2,0,1,0,5,0,0,8,0,0,0,1,7,6,1.909090909,2.181818182,1.666666667
20160526SKNC0,2016-05-26,NC,SK,0,B,0,L,2,30,195,51,43,18,2,0,4,0,0,1,1,5,0,1,11,2,1,0,0,9,9,1.666666667,2.25,3.0
20160526SKNC0,2016-05-26,SK,NC,0,T,0,W,0,30,159,46,37,10,2,0,0,1,0,2,0,5,0,2,4,0,0,0,0,6,6,1.384615385,1.5555555559999998,2.25
20160527LGOB0,2016-05-27,OB,LG,0,B,0,W,0,27,144,37,36,10,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,1,0.5,2.0,1.5
20160527LGOB0,2016-05-27,LG,OB,0,T,0,L,0,24,127,34,31,9,2,0,0,1,0,0,0,3,0,0,2,1,1,0,0,5,5,7.5,6.0,1.5
20160527LTHH0,2016-05-27,HH,LT,0,B,0,W,0,27,154,39,33,11,1,1,1,0,1,0,2,4,0,0,5,2,0,0,1,7,6,2.0,0.9375,0.818181818
20160527LTHH0,2016-05-27,LT,HH,0,T,0,L,0,24,182,47,39,16,4,0,0,2,0,1,0,5,1,2,9,0,2,0,0,11,11,2.75,2.833333333,1.666666667
20160527NCHT0,2016-05-27,HT,NC,0,B,0,L,0,27,213,53,41,18,4,0,0,2,0,3,0,8,1,1,2,0,1,0,0,13,13,2.625,3.214285714,7.8
20160527NCHT0,2016-05-27,NC,HT,0,T,0,W,2,27,146,41,37,10,2,2,2,0,1,0,0,3,0,1,9,0,0,0,0,7,6,2.571428571,1.071428571,0.25
20160527SSSK0,2016-05-27,SK,SS,0,B,0,W,0,27,137,34,28,7,1,0,0,1,2,0,0,3,0,3,9,2,1,0,0,2,2,0.9,1.333333333,1.333333333
20160527SSSK0,2016-05-27,SS,SK,0,T,0,L,1,24,155,39,32,10,0,0,2,1,2,0,1,4,0,2,2,0,0,0,0,8,7,2.0,1.941176471,1.5
20160527WOKT0,2016-05-27,KT,WO,0,B,1,W,0,27,104,30,30,4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0.0,0.0,0.333333333
20160527WOKT0,2016-05-27,WO,KT,0,T,0,L,0,24,138,39,35,11,1,0,1,1,0,0,0,4,0,0,4,0,0,0,0,8,8,2.571428571,0.0,1.875
20160528LGOB0,2016-05-28,OB,LG,0,B,0,W,0,27,128,35,33,7,1,1,1,2,0,0,0,2,0,0,8,1,0,0,0,2,2,0.857142857,0.923076923,2.142857143
20160528LGOB0,2016-05-28,LG,OB,0,T,0,L,0,24,109,32,31,9,3,0,0,0,0,0,0,1,0,0,5,2,0,0,0,3,3,2.0,1.173913043,1.875
20160528LTHH0,2016-05-28,HH,LT,0,B,0,W,1,27,168,43,31,9,1,0,2,0,1,0,1,11,0,0,2,3,0,0,0,6,5,1.25,2.25,0.923076923
20160528LTHH0,2016-05-28,LT,HH,0,T,0,L,0,24,172,39,36,12,5,0,1,0,0,1,0,2,1,0,6,0,0,0,0,9,6,2.333333333,2.210526316,0.9
20160528NCHT0,2016-05-28,HT,NC,0,B,0,L,0,27,224,55,39,16,3,0,4,1,0,1,1,12,0,2,5,3,0,0,0,13,11,2.142857143,3.0,3.666666667
20160528NCHT0,2016-05-28,NC,HT,0,T,0,W,0,27,138,40,38,12,1,0,0,2,0,0,1,1,0,0,8,1,2,0,0,5,5,1.333333333,0.0,0.818181818
20160528SSSK0,2016-05-28,SK,SS,0,B,0,L,0,27,158,46,42,17,4,1,4,0,0,0,1,3,0,0,4,1,1,0,0,15,15,6.0,6.0,4.5
